u,v,length_m,speed_kmh,rank,has_traffic_light,light_delay_s,counter_zone
11038287701,12903932357,55.94,36.18279569892473,residential,False,29,93731379
11038287701,1945100189,112.25,36.18279569892473,residential,False,21,93731379
11038287702,256387447,23.03,36.18279569892473,residential,False,11,93731379
11038287702,256387398,104.75,36.18279569892473,residential,False,12,93731379
11038287702,11038287701,51.37,36.18279569892473,residential,False,16,93731379
11042119854,736707400,106.45,36.18279569892473,residential,False,23,93731379
11042119854,6370671059,68.02,36.18279569892473,residential,False,19,93731379
11042119854,4563677885,80.86,36.18279569892473,residential,False,34,93731379
11085084819,13144061041,5.16,36.18279569892473,residential,False,29,6988544531
11113476526,6366272727,8.22,36.18279569892473,residential,False,25,93731379
11113476526,12909668266,26.97,36.18279569892473,residential,False,13,93731379
11113476526,9325711778,319.3,30.0,tertiary,False,32,93731379
11113476531,11113476533,9.1,44.02390438247012,tertiary,False,27,93731379
11113476533,12912932242,6.05,44.02390438247012,tertiary,False,35,93731379
11113476533,11113476537,18.49,44.02390438247012,tertiary,False,28,93731379
11113476537,11113476540,17.07,44.02390438247012,tertiary,False,15,93731379
11113476540,11113476543,17.07,44.02390438247012,tertiary,False,18,93731379
11113476540,6366272731,28.06,40.0,residential,False,13,93731379
11113476543,11113476548,11.38,44.02390438247012,tertiary,False,29,93731379
11113476545,12910806726,3.86,44.02390438247012,tertiary,False,20,93731379
11113476548,11113476545,17.24,44.02390438247012,tertiary,False,30,93731379
11113476548,6366272728,21.26,44.02390438247012,tertiary,False,32,93731379
11113476572,1800349834,557.06,60.0,secondary,False,22,93731379
11113476572,11205626335,24.21,40.0,secondary,False,31,93731379
11113476572,11640881510,191.64,53.482142857142854,secondary,False,34,93731379
11142826539,256756610,82.83,36.18279569892473,residential,False,32,82686004
11158979442,471183764,313.38,36.18279569892473,residential,False,14,6185036192
11159272588,8174717600,193.58,36.18279569892473,residential,False,20,256619924
11159718045,11159718046,17.52,36.18279569892473,residential,False,15,82686004
11159718045,388278111,85.68,36.18279569892473,residential,False,30,82686004
11159718045,388278071,113.97,36.18279569892473,residential,False,34,82686004
11159718046,11159718045,17.52,36.18279569892473,residential,False,32,82686004
11159718046,11159718047,73.39,36.18279569892473,residential,False,20,82686004
11159718046,388278151,52.82,36.18279569892473,residential,False,31,82686004
11159718047,11159718046,73.39,36.18279569892473,residential,False,25,82686004
11159724690,388278007,56.43,36.18279569892473,residential,False,12,388276886
11172142579,5127810798,55.64,40.0,residential,False,20,82903274
11172142584,11172142589,71.01,36.18279569892473,residential,False,10,11346035713
11172142589,256394596,15.09,60.0,primary,True,29,11346035713
11172142589,316056851,84.42,60.0,primary,True,28,11346035713
11172142589,11172142584,71.01,36.18279569892473,residential,False,24,11346035713
11172142591,11172142592,37.88,36.18279569892473,residential,False,22,11346035713
11172142592,11172142591,37.88,36.18279569892473,residential,False,26,11346035713
11172142592,11172142595,12.27,36.18279569892473,residential,False,30,11346035713
11172142592,2272366763,85.82,36.18279569892473,residential,False,33,11346035713
11172142595,11172142592,12.27,36.18279569892473,residential,False,17,11346035713
11172142596,11172142597,92.38,36.18279569892473,residential,False,26,11346035713
11172142597,2272366763,54.17,36.18279569892473,residential,False,28,11346035713
11172142597,2272366761,80.01,36.18279569892473,residential,False,32,11346035713
11172142597,11172142596,92.38,36.18279569892473,residential,False,10,11346035713
11172142597,11172142604,70.42,36.18279569892473,residential,False,17,11346035713
11172142604,60969247,107.75,60.0,primary,True,10,11346035713
11172142604,2272366762,26.8,60.0,primary,False,29,11346035713
11172142604,11172142597,70.42,36.18279569892473,residential,False,34,11346035713
11172142605,11172142606,40.85,36.18279569892473,residential,False,13,82903274
11172142606,11172142605,40.85,36.18279569892473,residential,False,19,82903274
11172142606,6865168579,99.44,20.0,residential,False,17,82903274
11172142606,1754980497,25.07,20.0,residential,False,33,82903274
11175089863,93693055,45.19,36.18279569892473,residential,False,23,82903274
11175089863,83741118,162.08,36.18279569892473,residential,False,34,82903274
11175089868,6361377220,139.23,36.18279569892473,residential,False,17,82903274
11175204499,11175204502,45.2,36.18279569892473,residential,False,29,388276886
11175204502,90218748,117.95,36.18279569892473,residential,False,12,388276886
11175204502,11175204499,45.2,36.18279569892473,residential,False,11,388276886
11175918209,83733503,23.63,30.0,residential,False,14,93731379
11175918209,2355702783,45.63,30.0,residential,False,21,93731379
11175918209,6861834250,334.41,36.18279569892473,residential,False,25,93731379
11175918210,11175918214,246.13,36.18279569892473,residential,False,19,93731379
11175918214,2355702784,2.79,30.0,residential,False,16,93731379
11175918214,301430352,42.93,30.0,residential,False,14,93731379
11175918214,11175918210,246.13,36.18279569892473,residential,False,22,93731379
11175918215,2355702784,9.4,36.18279569892473,residential,False,16,93731379
11175918215,1946584096,113.59,36.18279569892473,residential,False,30,93731379
11175918215,1248290381,134.57,36.18279569892473,residential,False,11,93731379
11187088880,6399237559,91.86,36.18279569892473,residential,False,17,256619924
11187147647,11187147652,63.18,36.18279569892473,residential,False,33,6988544531
11187147652,6990911069,1148.86,36.18279569892473,residential,False,29,6988544531
11187147652,574960867,392.54,36.18279569892473,residential,False,24,6988544531
11187147652,11187147647,63.18,36.18279569892473,residential,False,33,6988544531
11188958636,6958485888,300.38,36.18279569892473,residential,False,20,12901492583
11188970244,6958296954,116.23,36.18279569892473,residential,False,14,147963281
11189437430,386896829,80.09,40.0,residential,False,18,386876240
11189437430,386896753,174.83,40.0,residential,False,20,386876240
11189437430,11189437436,105.95,36.18279569892473,residential,False,30,386876240
11189437436,386896829,57.18,36.18279569892473,residential,False,35,386876240
11189437436,386896696,63.31,36.18279569892473,residential,False,34,386876240
11189437436,11189437430,105.95,36.18279569892473,residential,False,11,386876240
11189596239,11189596245,87.2,36.18279569892473,residential,False,26,12908641424
11189596245,147999052,18.61,36.18279569892473,residential,False,35,12908641424
11189596245,6222835831,208.44,36.18279569892473,residential,False,23,12908641424
11189596245,11189596239,87.2,36.18279569892473,residential,False,30,12908641424
11194855669,11194855673,71.95,36.18279569892473,residential,False,19,12901492583
11194855673,2134221730,75.49,36.18279569892473,residential,False,34,12901492583
11194855673,6958485888,20.49,36.18279569892473,residential,False,10,12901492583
11194855673,11194855669,71.95,36.18279569892473,residential,False,17,12901492583
11194855674,11194855676,48.75,36.18279569892473,residential,False,33,12901492583
11194855676,301857617,21.88,44.02390438247012,tertiary,False,20,12901492583
11194855676,2134221730,71.8,44.02390438247012,tertiary,False,20,12901492583
11194855676,11194855674,48.75,36.18279569892473,residential,False,17,12901492583
11194855677,6980445894,27.41,36.18279569892473,residential,False,16,12901492583
11194855679,11194855684,113.8,36.18279569892473,residential,False,27,12901492583
11194855684,2134221730,23.42,44.02390438247012,tertiary,False,11,12901492583
11194855684,6958506909,166.78,44.02390438247012,tertiary,False,31,12901492583
11194855684,11194855679,113.8,36.18279569892473,residential,False,17,12901492583
11205626335,78424736,524.6,60.0,secondary,True,35,93731379
11205626335,11113476572,24.21,40.0,secondary,False,31,93731379
11205626335,83714213,432.22,40.0,secondary,True,32,93731379
11208467468,11208467470,57.98,36.18279569892473,residential,False,33,6185036192
11208467470,4144063065,149.31,36.18279569892473,residential,False,17,6185036192
11208467470,4144063061,81.38,36.18279569892473,residential,False,29,6185036192
11208467470,11208467468,57.98,36.18279569892473,residential,False,22,6185036192
11218723720,914261181,243.42,45.0,unclassified,False,26,93731379
11238858193,11238858198,163.74,36.18279569892473,residential,False,20,6988544531
11238858198,11238858199,107.3,45.0,unclassified,False,15,6988544531
11238858198,6988517445,51.55,36.18279569892473,residential,False,24,6988544531
11238858198,11238858193,163.74,36.18279569892473,residential,False,30,6988544531
11238858199,11238858198,107.3,45.0,unclassified,False,10,6988544531
11238858199,6988517422,11.75,36.18279569892473,residential,False,12,6988544531
11238858199,6988517445,131.61,36.18279569892473,residential,False,25,6988544531
11253757267,1397581628,99.69,36.18279569892473,residential,False,12,11253757267
11253757267,6363346390,55.46,50.0,tertiary,False,16,11253757267
11255510525,9157295477,83.79,36.18279569892473,residential,False,11,90214098
11258095459,146264977,8.65,36.18279569892473,residential,False,30,11346035713
11258095459,146264982,131.94,36.18279569892473,residential,False,14,11346035713
11258095459,6191116136,47.7,36.18279569892473,residential,False,16,11346035713
11258112534,60969794,89.28,36.18279569892473,residential,False,14,11346035713
11258112534,12912354049,36.7,36.18279569892473,residential,False,12,11346035713
11258112534,6865185157,117.75,36.18279569892473,residential,False,15,11346035713
11258112534,6865185180,233.03,36.18279569892473,residential,False,28,11346035713
11258115237,11258115238,46.74,36.18279569892473,residential,False,27,11346035713
11258115238,32271703,4.85,36.18279569892473,residential,False,35,11346035713
11258115238,11258115237,46.74,36.18279569892473,residential,False,16,11346035713
11258115238,2272366761,37.0,36.18279569892473,residential,False,17,11346035713
11258115239,83731216,50.57,36.18279569892473,residential,False,26,11346035713
11258115244,6969995208,55.92,36.18279569892473,residential,False,12,11346035713
11258115246,316057070,46.9,36.18279569892473,residential,False,23,11346035713
11258115249,1383527467,42.18,36.18279569892473,residential,False,33,11346035713
11258115251,12743733573,46.43,36.18279569892473,residential,False,24,11346035713
11258115257,11258115259,59.02,36.18279569892473,residential,False,19,11346035713
11258115259,11346053725,33.09,36.18279569892473,residential,False,15,11346035713
11258115259,6191116137,28.57,36.18279569892473,residential,False,33,11346035713
11258115259,11258115257,59.02,36.18279569892473,residential,False,16,11346035713
11258115260,6868194838,106.3,36.18279569892473,residential,False,17,11346035713
11258115263,11258115264,98.67,36.18279569892473,residential,False,23,11346035713
11258115264,11258115263,98.67,36.18279569892473,residential,False,15,11346035713
11258115264,316057070,60.66,36.18279569892473,residential,False,29,11346035713
11258115264,6865147056,28.28,36.18279569892473,residential,False,17,11346035713
11258115265,11258115269,84.35,36.18279569892473,residential,False,19,11346035713
11258115269,32271695,19.36,36.18279569892473,residential,False,19,11346035713
11258115269,39626409,66.84,36.18279569892473,residential,False,28,11346035713
11258115269,11258115265,84.35,36.18279569892473,residential,False,24,11346035713
11258115273,11346064416,84.74,36.18279569892473,residential,False,30,11346035713
11258115273,6970430350,66.1,36.18279569892473,residential,False,16,11346035713
11258115273,11258115274,133.7,36.18279569892473,residential,False,18,11346035713
11258115274,11258115273,133.7,36.18279569892473,residential,False,35,11346035713
11262691002,256391812,113.65,36.18279569892473,residential,False,25,82903274
11335510050,11335510060,109.76,36.18279569892473,residential,False,12,147963281
11335510060,301949427,7.21,36.18279569892473,residential,False,21,147963281
11335510060,11335510050,109.76,36.18279569892473,residential,False,22,147963281
11335510060,11346099663,93.75,36.18279569892473,residential,False,22,147963281
11335625111,1334621167,92.84,36.18279569892473,residential,False,15,12908641424
11336002291,388277378,50.34,36.18279569892473,residential,False,25,386876240
11336005309,6196104796,233.48,36.18279569892473,residential,False,24,147963281
11336057830,11336057831,62.9,36.18279569892473,residential,False,23,12908641424
11336057830,7264576939,55.09,36.18279569892473,residential,False,26,12908641424
11336057830,6391402527,52.97,36.18279569892473,residential,False,29,12908641424
11336057831,11336057830,62.9,36.18279569892473,residential,False,33,12908641424
11336070291,1333834453,26.43,36.18279569892473,residential,False,23,12908641424
11336070291,1544180756,89.15,36.18279569892473,residential,False,34,12908641424
11336070291,12905498936,83.56,36.18279569892473,residential,False,14,12908641424
11337401143,2023217275,294.1,36.18279569892473,residential,False,35,12908641424
11337401143,1326271891,249.06,36.18279569892473,residential,False,25,12908641424
11337401143,12908641445,134.69,36.18279569892473,residential,False,10,12908641424
11337674019,2023217664,124.24,36.18279569892473,residential,False,34,12908641424
11337674019,2023217720,45.23,36.18279569892473,residential,False,22,12908641424
11337674019,11337674021,62.71,36.18279569892473,residential,False,23,12908641424
11337674021,11337674019,62.71,36.18279569892473,residential,False,12,12908641424
11337728457,147965103,149.9,36.18279569892473,residential,False,34,147963281
11337747019,6883394894,84.62,36.18279569892473,residential,False,19,6218659532
11337766798,11337766804,53.75,36.18279569892473,residential,False,29,6185036192
11337766804,88959838,183.32,36.18279569892473,residential,False,27,6185036192
11337766804,88960272,186.58,36.18279569892473,residential,False,14,6185036192
11337766804,11337766798,53.75,36.18279569892473,residential,False,27,6185036192
11337769012,301959921,81.81,36.18279569892473,residential,False,33,6185036192
11337775141,11337775142,60.67,36.18279569892473,residential,False,15,6185036192
11337775142,11337775141,60.67,36.18279569892473,residential,False,18,6185036192
11337775142,1841467749,112.03,36.18279569892473,residential,False,22,6185036192
11337775142,2108598842,108.4,36.18279569892473,residential,False,24,6185036192
11337775437,301959927,221.26,36.18279569892473,residential,False,19,6185036192
11337776588,2121850016,71.49,36.18279569892473,residential,False,24,6185036192
11337782893,471180122,481.88,36.18279569892473,residential,False,19,6185036192
11337784508,301953780,51.45,36.18279569892473,residential,False,22,301954258
11337784508,301953777,54.41,36.18279569892473,residential,False,27,301954258
11337784508,11337784511,63.34,36.18279569892473,residential,False,29,301954258
11337784511,11337784508,63.34,36.18279569892473,residential,False,25,301954258
11337784836,11337784837,78.92,36.18279569892473,residential,False,12,6185036192
11337784837,11337784836,78.92,36.18279569892473,residential,False,20,6185036192
11337784837,88966668,198.99,36.18279569892473,residential,False,14,6185036192
11337784837,88966424,132.32,36.18279569892473,residential,False,32,6185036192
11337785631,11337785632,60.01,36.18279569892473,residential,False,25,147963281
11337785632,147963681,27.92,36.18279569892473,residential,False,16,147963281
11337785632,147963281,59.07,36.18279569892473,residential,False,14,147963281
11337785632,11337785631,60.01,36.18279569892473,residential,False,16,147963281
11337786907,301865447,55.79,36.18279569892473,residential,False,10,147963281
11337786907,6958151247,96.07,36.18279569892473,residential,False,10,147963281
11337786907,11337786916,89.14,36.18279569892473,residential,False,26,147963281
11337786916,11337786907,89.14,36.18279569892473,residential,False,33,147963281
11337787455,11337787464,58.45,36.18279569892473,residential,False,33,301954258
11337787464,301954086,8.91,36.18279569892473,residential,False,21,301954258
11337787464,301954223,96.65,36.18279569892473,residential,False,25,301954258
11337787464,11337787455,58.45,36.18279569892473,residential,False,22,301954258
11337790521,301947859,87.58,36.18279569892473,residential,False,23,6218659532
11337793945,301950860,107.44,36.18279569892473,residential,False,22,6218659532
11337793945,11337809840,203.42,36.18279569892473,residential,False,33,6218659532
11337793945,11337793957,119.96,36.18279569892473,residential,False,21,6218659532
11337793957,11337793945,119.96,36.18279569892473,residential,False,22,6218659532
11337794869,6396531968,376.27,36.18279569892473,residential,False,25,147963281
11337794869,147971484,57.15,36.18279569892473,residential,False,19,147963281
11337794869,147971479,99.66,36.18279569892473,residential,False,30,147963281
11337799793,6882650148,71.81,36.18279569892473,residential,False,28,301954258
11337802217,105810194,13.76,40.0,residential,False,12,6218659532
11337802217,147960488,144.52,40.0,residential,False,23,6218659532
11337802217,11337802220,59.62,36.18279569892473,residential,False,11,6218659532
11337802220,11337802217,59.62,36.18279569892473,residential,False,13,6218659532
11337809832,11337809840,81.74,36.18279569892473,residential,False,22,6218659532
11337809840,11337793945,203.42,36.18279569892473,residential,False,28,6218659532
11337809840,301950693,150.85,36.18279569892473,residential,False,15,6218659532
11337809840,11337809832,81.74,36.18279569892473,residential,False,16,6218659532
11337816888,2113092753,185.65,36.18279569892473,residential,False,34,301954258
11337867272,301958047,220.34,36.18279569892473,residential,False,23,105814816
11337891905,11337891911,56.3,36.18279569892473,residential,False,18,105814816
11337891906,11337891911,63.51,36.18279569892473,residential,False,34,105814816
11337891911,11337891905,56.3,36.18279569892473,residential,False,34,105814816
11337891911,11337891906,63.51,36.18279569892473,residential,False,33,105814816
11337891911,6365509987,69.99,36.18279569892473,residential,False,21,105814816
11338151024,13144061041,411.64,40.0,residential,False,26,6988544531
11338167425,11338167428,65.18,36.18279569892473,residential,False,32,12908641424
11338167428,6391139719,194.8,36.18279569892473,residential,False,25,12908641424
11338167428,301838045,10.68,36.18279569892473,residential,False,30,12908641424
11338167428,11338167425,65.18,36.18279569892473,residential,False,32,12908641424
11338709183,471181347,174.67,36.18279569892473,residential,False,21,6185036192
11338741595,11338741598,94.82,36.18279569892473,residential,False,32,6185036192
11338741598,89075569,4.24,36.18279569892473,residential,False,11,6185036192
11338741598,89075061,240.64,36.18279569892473,residential,False,30,6185036192
11338741598,11338741595,94.82,36.18279569892473,residential,False,22,6185036192
11338755700,6907048753,313.88,36.18279569892473,residential,False,23,6185036192
11338803555,6906834344,56.0,36.18279569892473,residential,False,33,6185036192
11338803555,471183796,67.13,36.18279569892473,residential,False,17,6185036192
11338803555,11338803560,116.58,36.18279569892473,residential,False,17,6185036192
11338803560,11338803555,116.58,36.18279569892473,residential,False,25,6185036192
11338871085,11338871119,267.63,36.18279569892473,residential,False,11,6185036192
11338871119,88973356,82.71,36.18279569892473,residential,False,21,6185036192
11338871119,6907065868,382.39,36.18279569892473,residential,False,30,6185036192
11338871119,11338871085,267.63,36.18279569892473,residential,False,32,6185036192
11338871128,11338871136,85.79,36.18279569892473,residential,False,31,6185036192
11338871136,247266388,285.55,36.18279569892473,residential,False,10,6185036192
11338871136,2356222927,487.01,36.18279569892473,residential,False,32,6185036192
11338871136,11338871128,85.79,36.18279569892473,residential,False,31,6185036192
11338888125,6907005640,32.37,36.18279569892473,residential,False,30,6185036192
11345949939,1327337229,42.35,36.18279569892473,residential,False,14,12901492583
11345949942,11345949958,150.12,36.18279569892473,residential,False,18,12901492583
11345949958,1327337186,15.77,36.18279569892473,residential,False,29,12901492583
11345949958,6396501531,115.16,36.18279569892473,residential,False,24,12901492583
11345949958,11345949942,150.12,36.18279569892473,residential,False,31,12901492583
11345970301,11345970303,53.74,36.18279569892473,residential,False,14,12908641424
11345970303,301847727,10.92,36.18279569892473,residential,False,18,12908641424
11345970303,301845531,52.72,36.18279569892473,residential,False,17,12908641424
11345970303,11345970301,53.74,36.18279569892473,residential,False,29,12908641424
11345999182,11345999190,56.63,36.18279569892473,residential,False,28,388276886
11345999190,301373009,85.7,36.18279569892473,residential,False,31,388276886
11345999190,301372930,237.48,36.18279569892473,residential,False,15,388276886
11345999190,11345999182,56.63,36.18279569892473,residential,False,10,388276886
11346000173,11346000175,140.26,36.18279569892473,residential,False,13,93731379
11346000175,6193176327,15.05,36.18279569892473,residential,False,34,93731379
11346000175,83734666,22.45,36.18279569892473,residential,False,12,93731379
11346000175,11346000173,140.26,36.18279569892473,residential,False,30,93731379
11346001729,11346001732,56.72,36.18279569892473,residential,False,32,82903274
11346001732,1365076759,39.85,40.0,residential,False,22,82903274
11346001732,93810398,24.19,40.0,residential,False,22,82903274
11346001732,11346001729,56.72,36.18279569892473,residential,False,32,82903274
11346002628,11346002636,78.21,36.18279569892473,residential,False,28,847937526
11346002636,1021671151,135.68,36.18279569892473,residential,False,12,847937526
11346002636,1363821605,70.41,36.18279569892473,residential,False,26,847937526
11346002636,11346002628,78.21,36.18279569892473,residential,False,16,847937526
11346032779,83730212,54.99,36.18279569892473,residential,False,23,11346035713
11346035713,6879657448,59.79,36.18279569892473,residential,False,15,11346035713
11346053723,11346053725,74.7,36.18279569892473,residential,False,23,11346035713
11346053725,6191116136,14.67,36.18279569892473,residential,False,18,11346035713
11346053725,11258115259,33.09,36.18279569892473,residential,False,32,11346035713
11346053725,11346053723,74.7,36.18279569892473,residential,False,19,11346035713
11346062140,5127810794,80.84,36.18279569892473,residential,False,26,82903274
11346064416,11258115273,84.74,36.18279569892473,residential,False,27,11346035713
11346065505,6867964677,74.7,36.18279569892473,residential,False,31,847937526
11346067004,7810182334,83.08,53.482142857142854,secondary,False,22,147963281
11346067004,12091725458,23.84,53.482142857142854,secondary,False,28,147963281
11346067004,1300895487,85.92,36.18279569892473,residential,False,19,147963281
11346078415,11346078417,82.01,36.18279569892473,residential,False,33,147963281
11346078417,12909415456,59.06,36.18279569892473,residential,False,23,147963281
11346078417,147951227,65.4,36.18279569892473,residential,False,34,147963281
11346078417,11346078415,82.01,36.18279569892473,residential,False,33,147963281
11346078579,6969853129,54.12,36.18279569892473,residential,False,12,147963281
11346088162,6399358827,131.75,36.18279569892473,residential,False,13,256619924
11346088570,6399358828,86.22,36.18279569892473,residential,False,30,256619924
11346099663,11335510060,93.75,36.18279569892473,residential,False,28,147963281
11351297114,13322076221,10.37,36.18279569892473,residential,False,34,11253757267
11351297114,13322076229,6.98,36.18279569892473,residential,False,35,11253757267
11351297115,10970002963,8.52,36.18279569892473,residential,False,21,11253757267
11379786983,301836996,32.71,36.18279569892473,residential,False,14,12908641424
11401557882,147999052,62.32,36.18279569892473,residential,False,18,12908641424
11401557882,147999045,130.02,36.18279569892473,residential,False,33,12908641424
11401557882,11401557890,184.57,20.0,living_street,False,16,12908641424
11401557890,11401557882,184.57,20.0,living_street,False,33,12908641424
11640881507,6366272720,46.71,45.0,unclassified,False,22,105814816
11640881507,11640881514,20.63,53.482142857142854,secondary,False,32,105814816
11640881510,11640881512,10.39,53.482142857142854,secondary,False,19,93731379
11640881512,9325711784,392.95,40.0,tertiary,False,10,93731379
11640881512,11640881519,22.34,53.482142857142854,secondary,False,15,93731379
11640881514,12171257958,10.86,53.482142857142854,secondary,False,25,105814816
11640881519,11640881521,8.92,53.482142857142854,secondary,False,10,93731379
11640881521,4565128730,402.68,53.482142857142854,secondary,False,13,93731379
11640881521,11640881523,16.92,53.482142857142854,secondary,False,12,93731379
11640881523,11640881507,10.35,53.482142857142854,secondary,False,34,105814816
11672326955,301371459,42.82,36.18279569892473,residential,False,32,90214098
11672522121,90230982,102.66,36.18279569892473,residential,False,23,82703794
11672522121,78452147,26.22,50.0,primary,False,26,82703794
11672522122,11672522121,12.58,36.18279569892473,residential,False,23,82703794
11672522122,320070948,84.87,50.0,primary,False,30,82703794
11672522122,78452147,27.48,53.482142857142854,secondary,False,19,82703794
11811495472,6988385512,446.67,36.18279569892473,residential,False,33,6988544531
11811495472,13144061041,126.69,36.18279569892473,residential,False,23,6988544531
11811495472,6988385556,208.43,36.18279569892473,residential,False,15,6988544531
11889564186,386883755,35.88,36.18279569892473,residential,False,15,7098591540
11889564186,90212496,23.86,36.18279569892473,residential,False,21,7098591540
11889564186,386883900,220.76,36.18279569892473,residential,False,15,7098591540
11961523006,6865147015,61.3,36.18279569892473,residential,False,32,11346035713
11961523008,12743733573,23.33,36.18279569892473,residential,False,14,11346035713
11961523010,6879877002,60.29,36.18279569892473,residential,False,16,11346035713
11961523012,32271703,33.39,36.18279569892473,residential,False,25,11346035713
11977428484,301946394,198.02,60.0,secondary,False,15,147963281
11977428484,4565128738,165.46,53.482142857142854,secondary,False,26,147963281
11991211010,82587475,38.53,36.18279569892473,residential,False,13,82703794
12007766912,84567843,62.12,36.18279569892473,residential,False,24,93731379
12007802374,12007802375,58.63,36.18279569892473,residential,False,28,93731379
12007802374,301431838,318.74,36.18279569892473,residential,False,16,93731379
12007802375,12007802374,58.63,36.18279569892473,residential,False,15,93731379
12045725932,567542727,61.33,44.02390438247012,tertiary,False,16,93731379
12045725932,914251755,45.85,44.02390438247012,tertiary,False,11,93731379
12045725932,12912459395,7.67,36.18279569892473,residential,False,33,93731379
12046344101,12046344103,39.78,36.18279569892473,residential,False,15,320050383
12046344103,82701958,16.97,36.18279569892473,residential,False,35,320050383
12046344103,6910738659,72.64,36.18279569892473,residential,False,34,320050383
12046344103,12046344101,39.78,36.18279569892473,residential,False,16,320050383
12091725458,567542729,92.13,36.18279569892473,residential,False,18,147963281
12091725458,11346067004,23.84,53.482142857142854,secondary,False,23,147963281
12091725458,6366272725,88.95,53.482142857142854,secondary,False,24,147963281
12171257958,11113476572,192.37,53.482142857142854,secondary,False,30,105814816
12171257958,11640881510,19.34,53.482142857142854,secondary,False,29,105814816
12179788818,83729262,149.77,36.18279569892473,residential,False,13,11346035713
12196782635,4565128726,20.43,45.0,unclassified,False,30,105814816
12196782635,105801897,73.95,40.0,residential,False,15,105814816
12196782635,12898819360,26.46,51.36889705201475,secondary_link,False,12,105814816
12201098849,4900571136,84.82,36.18279569892473,residential,False,19,93731379
12201098849,1300613239,45.05,36.18279569892473,residential,False,12,93731379
12255302217,12255302222,221.44,36.18279569892473,residential,False,22,105814816
12255302221,12255302222,36.55,36.18279569892473,residential,False,13,105814816
12255302222,12255302221,36.55,36.18279569892473,residential,False,18,105814816
12255302222,12255302217,221.44,36.18279569892473,residential,False,12,105814816
12255302222,12255302223,4.67,36.18279569892473,residential,False,20,105814816
12255302223,12255302222,4.67,36.18279569892473,residential,False,10,105814816
12255302223,12898466048,301.23,60.0,secondary,False,28,105814816
12322799084,3787429426,204.52,60.0,secondary,False,17,82903274
12322799084,82624009,69.21,44.02390438247012,tertiary,True,25,82903274
12322799084,12402699760,23.25,53.482142857142854,secondary,False,25,82903274
12398545754,12398545758,23.9,53.482142857142854,secondary,False,31,11253757267
12398545754,83738765,322.21,60.0,secondary,False,34,11253757267
12398545755,12398545754,9.54,60.0,secondary,False,13,11253757267
12398545755,82900653,116.15,36.18279569892473,residential,False,10,11253757267
12398545758,12398545759,6.89,60.0,secondary,False,11,11253757267
12398545758,12398545762,9.17,53.482142857142854,secondary,False,18,11253757267
12398545759,12398545755,24.08,53.482142857142854,secondary,False,34,11253757267
12398545759,6975294301,513.17,60.0,secondary,False,10,11253757267
12398545762,90310545,23.17,53.482142857142854,secondary,True,31,11253757267
12398545762,12398545759,8.81,53.482142857142854,secondary,False,28,11253757267
12402699743,256756209,56.67,36.18279569892473,residential,False,35,82903274
12402699743,93693058,190.39,53.482142857142854,secondary,True,11,82903274
12402699743,12402699752,39.64,53.482142857142854,secondary,False,13,82903274
12402699752,12402699760,30.8,53.482142857142854,secondary,False,16,82903274
12402699752,256756145,88.33,36.18279569892473,residential,False,26,82903274
12402699752,12402699743,39.64,53.482142857142854,secondary,False,35,82903274
12402699760,12402699752,30.8,53.482142857142854,secondary,False,10,82903274
12402699760,12322799084,23.25,53.482142857142854,secondary,False,22,82903274
12504156319,93731105,32.08,36.18279569892473,residential,False,29,12901492583
12504156319,6958485895,326.33,36.18279569892473,residential,False,26,12901492583
12504156319,12920428366,21.54,36.18279569892473,residential,False,34,12901492583
12536190858,2045965287,326.44,36.18279569892473,residential,False,18,82668285
12548630878,12911996242,19.44,30.0,residential,False,25,82668285
12676661197,914251763,216.08,40.0,residential,False,25,93731379
12676661197,1923856759,255.52,60.0,secondary,True,34,93731379
12704772573,301861233,34.22,36.18279569892473,residential,False,20,147963281
12704772583,147971470,79.15,36.18279569892473,residential,False,29,147963281
12704772584,147971467,43.89,36.18279569892473,residential,False,23,147963281
12735642207,82643178,57.6,36.18279569892473,residential,False,20,320981769
12735642209,12735642210,44.03,36.18279569892473,residential,False,21,320981769
12735642210,12735642209,44.03,36.18279569892473,residential,False,31,320981769
12735642210,12735642212,51.2,36.18279569892473,residential,False,20,320981769
12735642210,254312733,33.78,36.18279569892473,residential,False,20,320981769
12735642212,12735642210,51.2,36.18279569892473,residential,False,17,320981769
12735642218,254312727,39.53,36.18279569892473,residential,False,21,320981769
12735642220,471413017,37.04,36.18279569892473,residential,False,31,320981769
12735642221,471412954,46.9,36.18279569892473,residential,False,22,320981769
12735642222,302344347,119.41,36.18279569892473,residential,False,22,320981769
12743663758,146264973,8.78,36.18279569892473,residential,False,29,11346035713
12743663758,6191116220,73.63,36.18279569892473,residential,False,11,11346035713
12743663758,6212861943,104.07,36.18279569892473,residential,False,21,11346035713
12743663759,83731207,5.95,36.18279569892473,residential,False,20,11346035713
12743663759,2305966312,104.79,36.18279569892473,residential,False,35,11346035713
12743663759,6879877002,23.3,36.18279569892473,residential,False,13,11346035713
12743733570,12743733571,44.77,36.18279569892473,residential,False,10,11346035713
12743733571,12743733570,44.77,36.18279569892473,residential,False,24,11346035713
12743733571,1383527462,22.37,36.18279569892473,residential,False,32,11346035713
12743733571,1383527467,61.14,36.18279569892473,residential,False,22,11346035713
12743733573,11961523008,23.33,36.18279569892473,residential,False,33,11346035713
